meta_idx,date_accessed,Error,parent_doi,URL,citation,meta_cols,removed_cols
3379,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775433,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3380,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775434,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3381,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775435,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3382,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775436,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3383,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775437,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3384,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775438,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3385,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775439,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3386,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775440,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3387,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775441,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3388,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775442,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3389,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775443,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3390,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775444,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3391,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775445,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3392,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775446,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3393,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775447,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3394,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775448,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3395,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775449,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3396,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775450,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3397,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775451,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3398,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775452,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3399,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775453,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3400,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775454,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3401,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775455,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3402,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775456,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3403,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775457,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3404,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775458,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3405,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775459,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3406,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775460,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3407,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775461,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3408,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775462,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3409,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775463,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3410,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775464,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3411,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775465,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3412,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775466,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3413,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775467,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3414,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775468,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3415,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775469,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3416,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775470,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3417,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775471,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3418,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775472,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3419,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775473,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3420,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775474,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3421,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775475,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3422,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775476,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3423,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775553,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3424,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775554,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3425,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775555,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3426,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775556,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3427,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775557,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3428,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775558,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3429,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775559,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3430,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775560,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3431,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775561,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3432,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775562,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
3433,2024-02-07,Multiple columns with same name,10.1594/PANGAEA.793046,https://doi.org/10.1594/PANGAEA.775563,"Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2013): Continuous meteorological observations at station Ny-Ålesund, 1993-08 to 2011-07. PANGAEA, https://doi.org/10.1594/PANGAEA.793046, Supplement to: Maturilli, M et al. (2013): Climatology and time series of surface meteorology in Ny-Ålesund, Svalbard. Earth System Science Data, 5(1), 155-163, https://doi.org/10.5194/essd-5-155-2013",NA,NA
